"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ technické 2","Písemná práce",13,2,,"37.5","20.2"
"Soukromá vyšší odborná škola grafická a Střední umělecká škola grafická. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Písemná práce",39,1,,"50.5","12.7"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ umělecké","Písemná práce",59,1,,"47.1","15.2"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ umělecké","Písemná práce",27,2,,"33.9","15.5"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",33,2,,"35.7","17.9"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",28,0,,"46.6","12.1"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",18,0,,"62.4","11.7"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",25,0,,"44.8","9.6"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",18,0,,"33.2","12.9"
"Česká zemědělská akademie v Humpolci. střední škola","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",44,6,,"26.8","18.6"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",44,1,,"40.6","14.7"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",8,0,,"15.8","3.8"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní","Písemná práce",15,0,,"58.0","10.7"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOU ostatní","Písemná práce",21,1,,"34.6","15.3"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní","Písemná práce",7,0,,"35.7","15.5"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní","Písemná práce",9,0,,"39.8","8.3"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU technické","Písemná práce",15,1,,"39.4","15.6"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOU technické","Písemná práce",31,3,,"30.0","14.0"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické","Písemná práce",42,3,,"21.8","10.9"
"Střední škola řemesel a služeb Moravské Budějovice","Český jazyk a literatura","SOU technické","Písemná práce",11,4,,"12.5","15.4"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOU technické","Písemná práce",32,1,,"42.1","16.5"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU technické","Písemná práce",18,1,,"26.0","13.7"
"Střední odborná škola Jana Tiraye Velká Bíteš. příspěvková organizace","Český jazyk a literatura","SOU technické","Písemná práce",13,1,,"32.4","14.0"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",24,0,,"68.2","16.5"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",43,0,,"61.4","11.8"
"Gymnázium Havlíčkův Brod","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",59,2,,"54.2","21.4"
"Gymnázium Chotěboř","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",23,0,,"62.1","16.2"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",5,0,,"88.3","0.0"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",84,0,,"68.9","12.2"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",23,0,,"51.7","14.3"
"Katolické gymnázium Třebíč","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",24,0,,"62.9","13.3"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",27,0,,"56.3","13.9"
"Gymnázium Třebíč","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",83,1,,"57.9","16.2"
"Biskupské gymnázium","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",25,0,,"70.1","10.5"
"Gymnázium Velké Meziříčí","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",30,0,,"68.2","10.2"
"Gymnázium Vincence Makovského se sportovními třídami Nové Město na Moravě","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",28,0,,"65.5","13.2"
"Gymnázium Žďár nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",60,2,,"50.1","18.0"
"Gymnázium Bystřice nad Pernštejnem","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",18,0,,"62.7","18.2"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",12,0,,"65.4","11.0"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",31,0,,"69.3","12.3"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",19,0,,"56.0","16.3"
"Gymnázium Pacov","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",25,1,,"47.9","18.9"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",26,0,,"68.9","16.2"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",28,1,,"59.5","15.1"
"Gymnázium Havlíčkův Brod","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",31,0,,"70.1","14.5"
"Gymnázium Chotěboř","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",27,0,,"72.4","16.1"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",21,1,,"67.5","23.4"
"Gymnázium Jihlava","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",24,0,,"74.0","12.5"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",18,0,,"60.8","15.0"
"Soukromé gymnázium AD FONTES. o.p.s.. Fibichova 18. Jihlava","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",19,0,,"75.5","9.2"
"Katolické gymnázium Třebíč","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",19,0,,"57.3","16.6"
"Gymnázium Třebíč","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",22,0,,"69.2","13.3"
"Biskupské gymnázium","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",30,0,,"68.2","11.7"
"Gymnázium Velké Meziříčí","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",21,0,,"59.9","14.3"
"Gymnázium Vincence Makovského se sportovními třídami Nové Město na Moravě","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",20,0,,"55.0","13.5"
"Gymnázium Žďár nad Sázavou","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",26,0,,"78.3","10.1"
"Gymnázium Bystřice nad Pernštejnem","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",16,0,,"55.3","19.2"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","Lyceum","Ústní zkouška",8,1,,"36.3","30.4"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","Lyceum","Ústní zkouška",15,0,,"45.4","15.1"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Ústní zkouška",17,0,,"60.2","15.3"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","Lyceum","Ústní zkouška",8,0,,"74.1","4.4"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","Lyceum","Ústní zkouška",19,0,,"52.3","15.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","Lyceum","Ústní zkouška",23,0,,"59.2","12.2"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","Lyceum","Ústní zkouška",27,1,,"38.2","22.1"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","Lyceum","Ústní zkouška",40,0,,"60.7","14.2"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",7,2,,"9.3","25.0"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",5,0,,"25.1","17.8"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",9,1,,"40.0","28.5"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",13,0,,"76.2","4.4"
"Střední odborná škola a Střední odborné učiliště Třešť","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",14,3,,"25.5","25.8"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",11,0,,"33.9","13.3"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",6,0,,"16.4","10.8"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",16,0,,"35.8","14.5"
"Střední škola gastronomická Adolpha Kolpinga","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",15,0,,"28.7","11.3"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",16,1,,"53.5","23.5"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",18,1,,"25.8","16.1"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",6,1,,"18.1","14.0"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",18,0,,"42.8","15.8"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",5,0,,"51.4","19.0"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",13,0,,"31.9","17.2"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",0,0,,,
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",7,0,,"43.1","20.7"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",6,0,,"24.7","18.3"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",17,3,,"35.7","28.0"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",9,0,,"28.2","9.9"
"Gymnázium a Obchodní akademie Pelhřimov","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",22,3,,"26.9","26.6"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",23,0,,"40.5","18.8"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",45,4,,"41.3","25.0"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",11,0,,"50.0","14.9"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",19,1,,"42.2","24.9"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",63,1,,"48.7","16.4"
"Vyšší odborná škola a Střední škola hotelová SČMSD Pelhřimov. s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",9,1,,"38.6","30.5"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",5,0,,"33.3","19.7"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",21,1,,"32.4","14.2"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",14,0,,"63.5","12.5"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",37,1,,"42.5","20.1"
"Vyšší odborná škola a Střední odborná škola zemědělsko-technická Bystřice nad Pernštejnem","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",4,0,,"43.5","13.8"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",28,0,,"51.4","16.1"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",22,3,,"28.7","26.2"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",51,0,,"50.9","14.3"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",15,1,,"46.0","26.8"
"Střední odborná škola sociální u Matky Boží Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",43,2,,"45.8","22.3"
"Manažerská akademie - střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",21,3,,"39.8","24.4"
"Škola ekonomiky a cestovního ruchu. soukromá střední odborná škola s.r.o.                                                       Rantířovská 9. 586 05  Jihlava","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",17,0,,"56.0","14.5"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",35,2,,"26.5","17.5"
"Soukromá střední odborná škola a Střední odborné učiliště s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",16,2,,"42.2","17.0"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",21,0,,"32.2","17.5"
"TRIVIS - Střední škola veřejnoprávní Jihlava. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",44,1,,"47.2","12.9"
"Soukromá střední škola pedagogiky a sociálních služeb. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",26,0,,"53.6","21.1"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",32,2,,"25.2","20.6"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",15,0,,"34.5","18.6"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",12,0,,"54.3","17.2"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",17,1,,"32.1","15.0"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",124,3,,"55.4","20.5"
"Střední škola stavební Třebíč","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",27,3,,"38.5","25.9"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",68,0,,"48.3","15.6"
"Střední škola stavební Jihlava","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",36,6,,"32.8","21.8"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",96,1,,"47.4","17.4"
"Střední odborná škola Nové Město na Moravě","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",13,2,,"45.5","35.7"
"Soukromá vyšší odborná škola grafická a Střední umělecká škola grafická. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",39,7,,"45.9","28.4"
"Střední uměleckoprůmyslová škola Jihlava - Helenín. Hálkova 42","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",59,0,,"66.3","10.1"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",27,2,,"40.2","21.4"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",33,4,,"31.9","19.6"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",28,4,,"46.0","31.6"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Havlíčkův Brod","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",18,0,,"39.1","16.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Žďár nad Sázavou","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",25,0,,"59.9","12.1"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",18,0,,"72.8","10.2"
"Česká zemědělská akademie v Humpolci. střední škola","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",44,9,,"20.7","17.9"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",44,7,,"37.4","31.0"
"FARMEKO - Vyšší odborná škola zdravotnická a Střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",8,0,,"61.3","6.7"
"Střední škola informatiky a cestovního ruchu SČMSD Humpolec. s.r.o.","Český jazyk a literatura","SOU ostatní","Ústní zkouška",15,0,,"36.5","16.9"
"Obchodní akademie. Střední zdravotnická škola. Střední odborná škola služeb a Jazyková škola s právem státní jazykové zkoušky Jihlava","Český jazyk a literatura","SOU ostatní","Ústní zkouška",21,2,,"26.5","23.2"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Český jazyk a literatura","SOU ostatní","Ústní zkouška",7,1,,"45.0","19.1"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Český jazyk a literatura","SOU ostatní","Ústní zkouška",9,0,,"22.5","8.6"
"Střední průmyslová škola a Střední odborné učiliště Pelhřimov","Český jazyk a literatura","SOU technické","Ústní zkouška",15,0,,"30.9","12.6"
"Vyšší odborná škola. Obchodní akademie a Střední odborné učiliště technické Chotěboř","Český jazyk a literatura","SOU technické","Ústní zkouška",31,5,,"33.2","28.4"
"Střední škola průmyslová. technická a automobilní Jihlava","Český jazyk a literatura","SOU technické","Ústní zkouška",42,0,,"59.3","16.6"
"Střední škola řemesel a služeb Moravské Budějovice","Český jazyk a literatura","SOU technické","Ústní zkouška",11,2,,"45.7","21.2"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Český jazyk a literatura","SOU technické","Ústní zkouška",32,0,,"60.1","9.6"
"Střední průmyslová škola Třebíč","Český jazyk a literatura","SOU technické","Ústní zkouška",18,0,,"32.4","15.4"
"Střední odborná škola Jana Tiraye Velká Bíteš. příspěvková organizace","Český jazyk a literatura","SOU technické","Ústní zkouška",13,2,,"33.6","22.2"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Matematika","Gymnázium 4 leté","Didaktický test",6,0,"25.0","79.8","13.2"
"Gymnázium a Obchodní akademie Pelhřimov","Matematika","Gymnázium 4 leté","Didaktický test",10,1,"22.7","60.7","19.9"
"Gymnázium Havlíčkův Brod","Matematika","Gymnázium 4 leté","Didaktický test",29,2,"49.2","57.2","20.4"
"Gymnázium Chotěboř","Matematika","Gymnázium 4 leté","Didaktický test",12,0,"54.2","71.9","19.2"
"Gymnázium Jihlava","Matematika","Gymnázium 4 leté","Didaktický test",11,0,"12.9","65.7","16.4"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Matematika","Gymnázium 4 leté","Didaktický test",9,0,"39.1","52.6","17.2"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Matematika","Gymnázium 4 leté","Didaktický test",11,3,"40.7","44.4","27.0"
"Gymnázium Třebíč","Matematika","Gymnázium 4 leté","Didaktický test",39,2,"47.0","61.9","18.6"
"Biskupské gymnázium","Matematika","Gymnázium 4 leté","Didaktický test",6,0,"24.0","79.1","13.7"
"Gymnázium Velké Meziříčí","Matematika","Gymnázium 4 leté","Didaktický test",5,0,"16.7","68.5","10.8"
"Gymnázium Žďár nad Sázavou","Matematika","Gymnázium 4 leté","Didaktický test",28,1,"46.7","70.6","17.4"
"Gymnázium Bystřice nad Pernštejnem","Matematika","Gymnázium 4 leté","Didaktický test",4,0,"22.2","60.7","12.1"
"Gymnázium a Střední odborná škola. Moravské Budějovice. Tyršova 365","Matematika","Gymnázium 6 leté","Didaktický test",9,0,"47.4","66.4","14.5"
"Gymnázium Pacov","Matematika","Gymnázium 6 leté","Didaktický test",4,0,"14.3","75.0","7.8"
"Gymnázium dr. A. Hrdličky. Humpolec. Komenského 147","Matematika","Gymnázium 8 leté","Didaktický test",6,1,"23.1","64.1","18.2"
"Gymnázium Havlíčkův Brod","Matematika","Gymnázium 8 leté","Didaktický test",9,0,"29.0","84.2","19.0"
"Gymnázium Chotěboř","Matematika","Gymnázium 8 leté","Didaktický test",12,0,"44.4","84.5","9.9"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Matematika","Gymnázium 8 leté","Didaktický test",9,0,"42.9","81.2","11.4"
"Gymnázium Otokara Březiny a Střední odborná škola Telč","Matematika","Gymnázium 8 leté","Didaktický test",5,0,"27.8","70.4","15.0"
"Gymnázium Třebíč","Matematika","Gymnázium 8 leté","Didaktický test",10,0,"45.5","79.9","16.3"
"Biskupské gymnázium","Matematika","Gymnázium 8 leté","Didaktický test",11,1,"36.7","59.0","21.6"
"Gymnázium Velké Meziříčí","Matematika","Gymnázium 8 leté","Didaktický test",4,0,"19.0","69.7","17.9"
"Gymnázium Žďár nad Sázavou","Matematika","Gymnázium 8 leté","Didaktický test",11,0,"42.3","76.5","11.3"
"Gymnázium Bystřice nad Pernštejnem","Matematika","Gymnázium 8 leté","Didaktický test",6,0,"35.3","73.7","11.0"
"Střední průmyslová škola stavební akademika Stanislava Bechyně. Havlíčkův Brod. Jihlavská 628","Matematika","Lyceum","Didaktický test",14,0,"94.1","63.7","21.1"
"Vyšší odborná škola a Střední průmyslová škola Žďár nad Sázavou","Matematika","Lyceum","Didaktický test",17,2,"100.0","65.0","18.8"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Matematika","Lyceum","Didaktický test",10,0,"37.0","65.5","19.3"
"Střední průmyslová škola Třebíč","Matematika","Lyceum","Didaktický test",31,0,"77.5","59.2","17.5"
"Gymnázium. Střední odborná škola a Vyšší odborná škola Ledeč nad Sázavou","Matematika","SOU ostatní (nástavby)","Didaktický test",8,2,"80.0","40.8","13.5"
"Střední škola průmyslová. technická a automobilní Jihlava","Matematika","SOU ostatní (nástavby)","Didaktický test",5,3,"33.3","27.8","27.6"
"Střední odborná škola a Střední odborné učiliště Třešť","Matematika","SOU ostatní (nástavby)","Didaktický test",5,5,"40.0","11.2","5.7"
"Vyšší odborná škola a Střední škola veterinární. zemědělská a zdravotnická Třebíč","Matematika","SOU ostatní (nástavby)","Didaktický test",4,2,"66.7","14.1","13.9"
"Hotelová škola Světlá a Střední odborná škola řemesel Velké Meziříčí","Matematika","SOU ostatní (nástavby)","Didaktický test",6,4,"33.3","18.0","16.4"
"Střední škola gastronomická Adolpha Kolpinga","Matematika","SOU ostatní (nástavby)","Didaktický test",5,4,"35.3","23.0","3.8"
"Střední škola obchodní a služeb SČMSD. Žďár nad Sázavou. s.r.o.","Matematika","SOU ostatní (nástavby)","Didaktický test",6,1,"31.6","37.7","14.9"
"Akademie - Vyšší odborná škola. Gymnázium a Střední odborná škola uměleckoprůmyslová Světlá nad Sázavou","Matematika","SOU ostatní (nástavby)","Didaktický test",8,1,"34.8","51.2","14.4"
"Obchodní akademie a Hotelová škola Havlíčkův Brod","Matematika","SOU ostatní (nástavby)","Didaktický test",3,3,"50.0","3.7","6.9"
"Obchodní akademie Dr. Albína Bráfa. Hotelová škola a Jazyková škola s právem státní jazykové zkoušky Třebíč","Matematika","SOU ostatní (nástavby)","Didaktický test",5,2,"42.9","28.3","13.7"
"Střední průmyslová škola Třebíč","Matematika","SOU ostatní (nástavby)","Didaktický test",4,4,"37.5","2.0","6.2"
"Střední škola průmyslová. technická a automobilní Jihlava","Matematika","SOU technické (nástavby)","Didaktický test",4,3,"70.0","17.1","10.1"
"Střední škola stavební Třebíč","Matematika","SOU technické (nástavby)","Didaktický test",12,6,"70.0","19.7","12.1"
