"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",22,0,,"41.7","11.0"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",63,2,,"48.8","16.1"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ technické 1","Písemná práce",19,0,,"56.2","15.1"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ technické 1","Písemná práce",26,0,,"41.6","14.7"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ technické 1","Písemná práce",9,1,,"18.7","11.2"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 1","Písemná práce",46,1,,"44.7","15.7"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","SOŠ technické 1","Písemná práce",122,0,,"48.3","13.3"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 1","Písemná práce",49,1,,"43.3","16.0"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","SOŠ technické 1","Písemná práce",17,1,,"24.0","15.4"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOŠ technické 1","Písemná práce",23,0,,"34.0","8.7"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 1","Písemná práce",15,1,,"19.3","9.9"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOŠ technické 1","Písemná práce",21,0,,"33.7","11.6"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ technické 1","Písemná práce",51,0,,"38.4","14.4"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 2","Písemná práce",44,1,,"55.3","16.5"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 2","Písemná práce",16,0,,"30.0","12.9"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 2","Písemná práce",52,3,,"33.1","14.6"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOŠ umělecké","Písemná práce",14,0,,"60.1","14.1"
"Konzervatoř. Plzeň. Kopeckého sady 10","Český jazyk a literatura","SOŠ umělecké","Písemná práce",13,2,,"40.7","21.8"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ umělecké","Písemná práce",51,0,,"59.2","15.3"
"Soukromá střední uměleckoprůmyslová škola - Zámeček. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Písemná práce",16,0,,"47.4","12.7"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ umělecké","Písemná práce",9,1,,"41.5","17.0"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",8,1,,"28.5","22.1"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",25,1,,"34.7","12.6"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",67,2,,"47.0","14.8"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",22,0,,"51.1","14.4"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",9,1,,"50.9","27.1"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",20,1,,"57.4","15.5"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",7,2,,"27.3","25.4"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",8,0,,"18.5","5.6"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",30,5,,"33.0","18.7"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní","Písemná práce",10,2,,"26.2","14.3"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOU ostatní","Písemná práce",6,0,,"25.6","6.2"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní","Písemná práce",7,0,,"32.9","12.5"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní","Písemná práce",11,0,,"20.9","7.3"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOU ostatní","Písemná práce",18,0,,"47.9","13.1"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU ostatní","Písemná práce",9,0,,"40.8","17.3"
"Střední škola a Základní škola. Oselce","Český jazyk a literatura","SOU ostatní","Písemná práce",5,0,,"44.0","13.7"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní","Písemná práce",12,1,,"22.7","10.6"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní","Písemná práce",13,1,,"32.7","10.7"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU technické","Písemná práce",16,1,,"31.4","15.3"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické","Písemná práce",20,2,,"13.6","8.3"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU technické","Písemná práce",22,5,,"12.7","9.3"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické","Písemná práce",43,1,,"52.7","16.3"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOU technické","Písemná práce",34,1,,"26.3","11.9"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",21,0,,"62.7","14.5"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",43,1,,"60.3","14.9"
"Gymnázium. Sušice. Fr. Procházky 324","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",20,0,,"65.0","14.3"
"Sportovní gymnázium. Plzeň. Táborská 28","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",49,0,,"66.7","14.5"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",60,0,,"68.0","15.1"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",33,0,,"56.3","12.0"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",53,0,,"67.8","12.5"
"Církevní gymnázium Plzeň","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",39,0,,"64.5","17.1"
"Gymnázium Františka Křižíka a základní škola. s.r.o.","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",5,0,,"57.8","8.4"
"Gymnázium. Blovice. Družstevní 650","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",22,0,,"77.6","9.6"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",11,1,,"59.7","20.3"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Gymnázium 4 leté","Ústní zkouška",16,0,,"64.5","9.8"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",28,0,,"67.3","14.8"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",26,0,,"64.6","10.0"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",28,0,,"76.3","9.8"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",24,0,,"51.2","17.0"
"Gymnázium. Tachov. Pionýrská 1370","Český jazyk a literatura","Gymnázium 6 leté","Ústní zkouška",23,1,,"52.1","20.3"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",22,0,,"50.8","14.3"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",29,0,,"70.3","11.2"
"Gymnázium. Sušice. Fr. Procházky 324","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",25,0,,"55.4","14.9"
"Sportovní gymnázium. Plzeň. Táborská 28","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",24,0,,"75.5","7.1"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",53,0,,"68.4","13.0"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",32,0,,"68.4","12.0"
"Gymnázium. Plzeň. Mikulášské nám. 23","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",30,0,,"84.6","4.9"
"Církevní gymnázium Plzeň","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",34,1,,"73.7","13.6"
"Gymnázium Františka Křižíka a základní škola. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",22,1,,"55.9","19.2"
"Gymnázium. Blovice. Družstevní 650","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",17,0,,"73.6","9.5"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",20,0,,"58.9","14.3"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",22,0,,"74.6","9.5"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",26,0,,"57.8","14.1"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","Lyceum","Ústní zkouška",14,0,,"40.6","10.0"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","Lyceum","Ústní zkouška",20,0,,"62.3","17.1"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","Lyceum","Ústní zkouška",32,0,,"64.2","13.0"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","Lyceum","Ústní zkouška",28,0,,"46.2","18.2"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","Lyceum","Ústní zkouška",23,0,,"53.8","22.0"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","Lyceum","Ústní zkouška",10,0,,"66.0","18.2"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","Lyceum","Ústní zkouška",27,0,,"52.1","18.9"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","Lyceum","Ústní zkouška",28,2,,"41.4","21.6"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",7,0,,"52.0","13.6"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",24,2,,"37.9","17.4"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",5,1,,"18.9","26.7"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",6,1,,"32.0","12.5"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",20,0,,"24.8","13.5"
"Akademie hotelnictví a cestovního ruchu - střední škola. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",5,0,,"24.5","17.2"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",15,0,,"44.1","18.0"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",3,0,,"52.8","25.8"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",12,1,,"23.2","13.8"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",10,0,,"41.2","14.9"
"Střední odborné učiliště a Základní škola. Planá","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",8,1,,"24.9","24.1"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",10,0,,"60.9","20.3"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",18,6,,"26.0","30.9"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",9,0,,"39.7","17.4"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",33,1,,"50.1","21.4"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",15,7,,"5.1","24.7"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",10,1,,"31.2","25.5"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",27,2,,"48.2","20.6"
"Základní škola. Střední odborná škola a Gymnázium BEAN s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",17,1,,"34.5","18.6"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",19,0,,"55.2","9.7"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",43,1,,"51.8","16.2"
"Obchodní akademie. Plzeň. nám. T. G. Masaryka 13","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",111,3,,"59.6","20.1"
"PLZEŇSKÁ OBCHODNÍ AKADEMIE s.r.o.","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",19,3,,"46.7","24.7"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",7,1,,"47.0","23.1"
"Gymnázium. Stříbro. Soběslavova 1426","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",26,2,,"40.2","20.6"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",9,0,,"44.5","19.7"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",12,1,,"35.7","25.3"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",8,1,,"50.3","32.5"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",49,3,,"46.6","18.2"
"Hotelová škola. Plzeň. U Borského parku 3","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",50,0,,"48.5","18.4"
"Sportovní a podnikatelská střední škola. spol. s r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",33,2,,"46.5","21.5"
"Střední odborné učiliště obchodu a řemesel. spol. s r. o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",6,1,,"10.9","11.8"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",10,0,,"44.5","13.4"
"Bezpečnostně právní akademie Plzeň. s.r.o.. střední škola","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",16,1,,"20.6","19.6"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",10,4,,"19.4","22.2"
"Střední škola. Kralovice. nám. Osvobození 32","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",8,0,,"46.7","19.2"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",14,1,,"57.3","28.0"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",22,0,,"43.0","18.4"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",63,7,,"39.0","23.3"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",19,2,,"25.3","22.1"
"Střední průmyslová škola. Klatovy. nábřeží Kpt. Nálepky 362","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",26,2,,"44.1","23.2"
"Střední odborná škola a Střední odborné učiliště. Sušice. U Kapličky 761","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",9,3,,"23.4","31.4"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",46,2,,"33.8","16.7"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Plzeň. Koterovská 85","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",122,5,,"44.8","20.1"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",49,2,,"41.4","19.7"
"Gymnázium a Střední odborná škola. Rokycany. Mládežníků 1115","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",17,2,,"45.9","31.1"
"Střední průmyslová škola. Tachov. Světce 1","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",23,0,,"37.5","16.4"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",15,1,,"37.6","27.0"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",21,1,,"49.1","21.9"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",51,1,,"62.8","16.7"
"Střední škola informatiky a finančních služeb. Plzeň. Klatovská 200 G","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",43,1,,"22.5","11.2"
"Střední průmyslová škola stavební. Plzeň. Chodské náměstí 2","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",16,1,,"50.2","23.9"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",52,1,,"32.6","18.3"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",14,2,,"32.5","28.0"
"Konzervatoř. Plzeň. Kopeckého sady 10","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",13,2,,"47.1","30.1"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",50,3,,"49.5","24.0"
"Soukromá střední uměleckoprůmyslová škola - Zámeček. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",16,2,,"46.8","22.5"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",9,1,,"33.9","28.7"
"Vyšší odborná škola. Obchodní akademie a Střední zdravotnická škola Domažlice. Erbenova 184","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",8,0,,"33.7","13.7"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",25,2,,"32.9","18.6"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",66,4,,"44.2","21.6"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",22,0,,"52.3","17.4"
"Církevní střední odborná škola Spálené Poříčí","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",9,2,,"38.6","25.7"
"Gymnázium a Střední odborná škola. Plasy","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",19,0,,"46.0","15.4"
"Střední odborná škola. Stříbro. Benešova 508","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",7,1,,"30.6","31.3"
"Střední odborná škola a Střední odborné učiliště. Horšovský Týn. Littrowa 122","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",8,1,,"45.6","31.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",30,3,,"26.1","20.5"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU ostatní","Ústní zkouška",10,0,,"45.4","14.3"
"Vyšší odborná škola. Obchodní akademie. Střední zdravotnická škola a Jazyková škola s právem státní jazykové zkoušky. Klatovy. Plánická 196","Český jazyk a literatura","SOU ostatní","Ústní zkouška",6,1,,"11.5","5.9"
"Střední škola. Horažďovice. Blatenská 313","Český jazyk a literatura","SOU ostatní","Ústní zkouška",7,0,,"24.8","10.3"
"Střední škola zemědělská a potravinářská. Klatovy. Národních mučedníků 141","Český jazyk a literatura","SOU ostatní","Ústní zkouška",11,0,,"37.4","14.5"
"Střední odborná škola obchodu. užitého umění a designu. Plzeň. Nerudova 33","Český jazyk a literatura","SOU ostatní","Ústní zkouška",18,1,,"36.4","22.2"
"Střední odborné učiliště stavební. Plzeň. Borská 55","Český jazyk a literatura","SOU ostatní","Ústní zkouška",9,1,,"42.6","30.6"
"Střední škola a Základní škola. Oselce","Český jazyk a literatura","SOU ostatní","Ústní zkouška",5,1,,"23.3","18.1"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU ostatní","Ústní zkouška",12,0,,"47.5","15.8"
"Integrovaná střední škola živnostenská. Plzeň. Škroupova 13","Český jazyk a literatura","SOU ostatní","Ústní zkouška",13,1,,"23.5","21.4"
"Střední odborné učiliště. Domažlice. Prokopa Velikého 640","Český jazyk a literatura","SOU technické","Ústní zkouška",16,0,,"54.6","10.2"
"Střední škola. Rokycany. Jeřabinová 96/III","Český jazyk a literatura","SOU technické","Ústní zkouška",19,0,,"38.7","12.2"
"Střední průmyslová škola dopravní. Plzeň. Karlovarská 99","Český jazyk a literatura","SOU technické","Ústní zkouška",22,0,,"57.1","15.2"
"Střední odborné učiliště elektrotechnické. Plzeň. Vejprnická 56","Český jazyk a literatura","SOU technické","Ústní zkouška",43,1,,"47.5","22.2"
"Střední průmyslová škola strojnická a Střední odborná škola profesora Švejcara. Plzeň. Klatovská 109","Český jazyk a literatura","SOU technické","Ústní zkouška",34,0,,"47.9","16.8"
"Církevní gymnázium Plzeň","Francouzský jazyk","Gymnázium 4 leté","Didaktický test",4,0,"9.5","74.4","10.0"
"Církevní gymnázium Plzeň","Francouzský jazyk","Gymnázium 4 leté","Písemná práce",4,0,"9.5","38.4","10.0"
"Církevní gymnázium Plzeň","Francouzský jazyk","Gymnázium 4 leté","Ústní zkouška",4,0,"9.5","39.0","10.4"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Matematika","Gymnázium 4 leté","Didaktický test",12,0,"57.1","69.7","22.2"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Matematika","Gymnázium 4 leté","Didaktický test",23,0,"52.2","66.1","14.5"
"Gymnázium. Sušice. Fr. Procházky 324","Matematika","Gymnázium 4 leté","Didaktický test",13,1,"65.0","54.7","18.8"
"Sportovní gymnázium. Plzeň. Táborská 28","Matematika","Gymnázium 4 leté","Didaktický test",12,2,"23.5","42.2","14.4"
"Masarykovo gymnázium.  Plzeň.  Petákova 2","Matematika","Gymnázium 4 leté","Didaktický test",27,0,"44.3","76.1","15.0"
"Gymnázium Luďka Pika. Plzeň. Opavská 21","Matematika","Gymnázium 4 leté","Didaktický test",10,0,"30.3","57.0","16.2"
"Gymnázium. Plzeň. Mikulášské nám. 23","Matematika","Gymnázium 4 leté","Didaktický test",23,2,"41.1","59.1","21.1"
"Církevní gymnázium Plzeň","Matematika","Gymnázium 4 leté","Didaktický test",12,0,"28.6","55.7","15.0"
"Gymnázium a Střední odborná škola. Plasy","Matematika","Gymnázium 4 leté","Didaktický test",6,0,"54.5","66.3","24.5"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Matematika","Gymnázium 6 leté","Didaktický test",18,0,"64.3","79.7","14.4"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Matematika","Gymnázium 6 leté","Didaktický test",13,0,"51.9","70.6","18.1"
"Gymnázium. Plzeň. Mikulášské nám. 23","Matematika","Gymnázium 6 leté","Didaktický test",21,0,"87.5","62.1","13.3"
"Gymnázium. Tachov. Pionýrská 1370","Matematika","Gymnázium 6 leté","Didaktický test",6,0,"26.1","47.8","13.7"
"Gymnázium J. Š. Baara. Domažlice. Pivovarská 323","Matematika","Gymnázium 8 leté","Didaktický test",13,0,"56.5","73.7","16.6"
"Gymnázium Jaroslava Vrchlického. Klatovy. Národních mučedníků 347","Matematika","Gymnázium 8 leté","Didaktický test",14,0,"46.7","80.6","11.5"
